time (s),V(vdd_pll) (V),V(ctrl) (V),I(mp0) (A),V(vref) (V)
2.3789e-07,0.798564,1.199965,0.001532657,0.6006667
2.37905e-07,0.798438,1.2,0.001533136,0.6006721
2.38e-07,0.7984931,1.200012,0.001533102,0.600647
2.4e-07,0.7980674,1.200014,0.001533678,0.6006436
2.40575e-07,0.7982293,1.199987,0.001532486,0.6006368
2.4059e-07,0.7982273,1.199977,0.001531886,0.6006109
2.40605e-07,0.7984226,1.199972,0.001532459,0.6006642
2.4062e-07,0.7981631,1.171289,0.001531468,0.6006282
2.40635e-07,0.7984193,1.090739,0.001527916,0.600646
2.4065e-07,0.7984863,0.9656807,0.001521109,0.6006152
2.40665e-07,0.798439,0.8074744,0.001513601,0.6006493
2.4068e-07,0.79825,0.6303856,0.001504396,0.6006536
2.40695e-07,0.7983511,0.4505752,0.001494317,0.6006054
2.4071e-07,0.7984887,0.2843098,0.001487309,0.6006589
2.40725e-07,0.7984657,0.1466904,0.001480023,0.6006451
2.4074e-07,0.7984588,0.05016912,0.001475934,0.6006196
2.40755e-07,0.7986407,0.003608872,0.001472579,0.6006064
2.4077e-07,0.7983185,-1.342048e-05,0.001474005,0.600652
2.40785e-07,0.7984446,-2.76071e-05,0.001473204,0.6006305
2.42e-07,0.7987324,7.625721e-06,0.001473042,0.6006303
2.44e-07,0.7989307,-1.005681e-05,0.001472382,0.6005801
2.44095e-07,0.7988071,2.785337e-05,0.001473581,0.6006452
2.4411e-07,0.7988384,-1.195271e-05,0.001473631,0.6006381
2.44125e-07,0.7989033,6.882914e-06,0.001472769,0.6006558
2.4414e-07,0.7986931,0.02797198,0.001474713,0.6006433
2.44155e-07,0.7989748,0.112617,0.00147838,0.6006491
2.4417e-07,0.7986105,0.2455774,0.00148536,0.6006444
2.44185e-07,0.7989547,0.413636,0.001494032,0.600628
2.442e-07,0.799155,0.6001594,0.001502365,0.6006566
2.44215e-07,0.7988545,0.786663,0.001511723,0.6006294
2.4423e-07,0.7988694,0.9546982,0.001522096,0.600598
2.44245e-07,0.7987672,1.087549,0.001527493,0.6006302
2.4426e-07,0.7988951,1.172109,0.00153202,0.6006812
2.44275e-07,0.7989231,1.199981,0.00153299,0.6006251
2.4429e-07,0.7990033,1.19999,0.001532999,0.6006397
2.44305e-07,0.7989232,1.19998,0.001532794,0.6006176
2.46e-07,0.7990893,1.199963,0.001531898,0.6006668
2.46975e-07,0.7991292,1.200006,0.001532492,0.6006502
2.4699e-07,0.7994401,1.19998,0.00153266,0.6006544
2.47005e-07,0.7991473,1.196798,0.001533238,0.6006913
2.4702e-07,0.7990097,1.151317,0.001530974,0.6006813
2.47035e-07,0.7996405,1.05575,0.001526243,0.6006372
2.4705e-07,0.7994639,0.9188491,0.001518528,0.6006615
2.47065e-07,0.7992293,0.7530337,0.001511167,0.6006714
2.4708e-07,0.799321,0.5733475,0.001502115,0.6006518
2.47095e-07,0.7992543,0.3960616,0.001492774,0.6006616
2.4711e-07,0.7992275,0.2372993,0.001484797,0.6006788
2.47125e-07,0.7995942,0.1114279,0.001478104,0.6006513
2.4714e-07,0.7993865,0.02982133,0.001474143,0.6006465
2.47155e-07,0.7995652,5.512693e-05,0.001473095,0.6006834
2.4717e-07,0.7993583,-3.554503e-05,0.001473399,0.6006541
2.47185e-07,0.7994656,3.664029e-05,0.00147269,0.6006693
2.48e-07,0.7995089,-3.174656e-05,0.0014731,0.6006393
2.5e-07,0.7999475,-3.658412e-06,0.001471707,0.6006737
2.50002e-07,0.800097,1.857832e-05,0.001472803,0.6006145
2.50004e-07,0.8000198,2.693193e-05,0.001473986,0.6006572
2.50006e-07,0.799968,-4.010554e-05,0.001473732,0.600669
2.50008e-07,0.7995546,1.158945e-06,0.001472892,0.6006997
2.5001e-07,0.8001412,-1.347393e-06,0.001473662,0.6006543
2.50012e-07,0.7998951,-1.03637e-05,0.001472154,0.6006456
2.50014e-07,0.7998811,1.000449e-05,0.001473015,0.600655
2.50016e-07,0.7999782,1.212339e-05,0.001472941,0.6006251
2.50018e-07,0.8000348,-7.528897e-06,0.001473062,0.6006459
2.5002e-07,0.7999918,-1.687842e-05,0.001473041,0.6006525
2.50022e-07,0.7997858,2.279252e-05,0.001473462,0.6006581
2.50024e-07,0.8002087,-1.300239e-05,0.00147239,0.6006817
2.50026e-07,0.7999434,2.455884e-06,0.001472653,0.6006818
2.50028e-07,0.7998799,1.637699e-05,0.001473568,0.6006424
2.5003e-07,0.7999008,2.813993e-06,0.001473922,0.6006558
2.50032e-07,0.8001325,-3.322077e-05,0.00147355,0.6006631
2.50034e-07,0.799925,1.917495e-05,0.001472752,0.6006683
2.50036e-07,0.7999988,1.896389e-06,0.001473158,0.600623
2.50038e-07,0.8000179,1.807239e-06,0.001473194,0.6006347
2.5004e-07,0.8000588,-5.065029e-05,0.00147419,0.600653
2.50042e-07,0.7997326,-3.76821e-06,0.001472853,0.6006427
2.50044e-07,0.8002998,-2.894667e-05,0.001472771,0.6006937
2.50046e-07,0.7998296,7.022276e-05,0.001472297,0.6006829
2.50048e-07,0.8001551,1.675164e-05,0.001472828,0.6006646
2.5005e-07,0.8002726,-6.657502e-06,0.001472935,0.6006635
2.50052e-07,0.7999766,1.842038e-05,0.001473802,0.6006811
2.50054e-07,0.7999236,1.852421e-05,0.00147345,0.6006892
2.50056e-07,0.8001695,-1.017878e-05,0.001472942,0.6006603
2.50058e-07,0.7999857,2.278479e-06,0.001472744,0.6006453
2.5006e-07,0.8000707,2.339696e-06,0.001473746,0.600678
2.50495e-07,0.800128,4.143867e-07,0.001472598,0.600664
2.5051e-07,0.8003476,-2.123633e-05,0.001473179,0.6006637
2.50525e-07,0.800286,0.0005786851,0.001473219,0.6006446
2.5054e-07,0.8001288,0.03854309,0.001475602,0.6006502
2.50555e-07,0.8002348,0.1321791,0.00147991,0.6006733
2.5057e-07,0.8001743,0.2721699,0.00148624,0.6007026
2.50585e-07,0.8001851,0.4446408,0.001495824,0.6006623
2.506e-07,0.8002119,0.632524,0.001504885,0.6006616
2.50615e-07,0.800189,0.8171374,0.001513992,0.6006831
2.5063e-07,0.799916,0.9802989,0.001521807,0.6006403
2.50645e-07,0.8003844,1.105728,0.00152847,0.6006808
2.5066e-07,0.800201,1.181039,0.001531414,0.6006843
2.50675e-07,0.8004171,1.200005,0.001532526,0.6006863
2.5069e-07,0.8000954,1.199973,0.001532919,0.6006529
2.50705e-07,0.8001536,1.200006,0.001532164,0.6006509
2.52e-07,0.8001401,1.199986,0.001532277,0.6006767
2.53375e-07,0.8008003,1.200025,0.001533477,0.600701
2.5339e-07,0.8006026,1.200009,0.001533024,0.6006547
2.53405e-07,0.800695,1.196937,0.001531568,0.6006879
2.5342e-07,0.8006714,1.151927,0.001530649,0.6006816
2.53435e-07,0.8004532,1.056821,0.0015262,0.6006453
2.5345e-07,0.8006802,0.9202918,0.001518763,0.6007052
2.53465e-07,0.8005402,0.7546231,0.001510957,0.6006746
2.5348e-07,0.80069,0.5749632,0.001501092,0.6006644
2.53495e-07,0.8004781,0.3975778,0.001493983,0.6006732
2.5351e-07,0.8006993,0.2385802,0.001484793,0.6006961
2.53525e-07,0.8002856,0.112383,0.001479137,0.6006437
2.5354e-07,0.8006483,0.03035652,0.001475878,0.600668
2.53555e-07,0.8004991,7.765716e-05,0.00147271,0.6006492
2.5357e-07,0.8008591,-1.032576e-06,0.001472937,0.6006818
2.53585e-07,0.8007738,1.745773e-05,0.001472483,0.6006808
2.54e-07,0.80066,-5.325468e-05,0.001473311,0.6006481
2.56e-07,0.8008269,-5.046931e-06,0.001472112,0.6006753
2.56895e-07,0.8010168,1.975634e-06,0.001473041,0.600668
2.5691e-07,0.8011971,-1.320818e-06,0.001473678,0.6006849
2.56925e-07,0.8010079,-7.801107e-06,0.001473463,0.6007384
2.5694e-07,0.8012798,0.02320928,0.001474678,0.6007507
2.56955e-07,0.8012985,0.1031733,0.00147826,0.6006858
2.5697e-07,0.8009493,0.2323256,0.001484402,0.6006833
2.56985e-07,0.8010096,0.397967,0.001493319,0.6006534
2.57e-07,0.8009651,0.5836134,0.001500833,0.6006565
2.57015e-07,0.8008568,0.7708902,0.00151181,0.6006778
2.5703e-07,0.8010825,0.941216,0.001519677,0.6006757
2.57045e-07,0.8009687,1.077736,0.001526948,0.6007058
2.5706e-07,0.8011504,1.166927,0.00153115,0.6006906
2.57075e-07,0.8006717,1.199905,0.001532743,0.6006471
2.5709e-07,0.8010016,1.199983,0.001532842,0.6006797
2.57105e-07,0.8010093,1.200043,0.001533066,0.6006596
2.58e-07,0.8011199,1.199985,0.001533009,0.6006639
2.59775e-07,0.8011569,1.200002,0.00153238,0.6006632
2.5979e-07,0.8010542,1.200002,0.001533047,0.600673
2.59805e-07,0.8006953,1.198667,0.001532468,0.600668
2.5982e-07,0.8010356,1.1596,0.001531256,0.6006885
2.59835e-07,0.8009171,1.069736,0.001526055,0.6006828
2.5985e-07,0.8013229,0.9372831,0.001518619,0.6007103
2.59865e-07,0.8010227,0.7741951,0.001511932,0.6007068
2.5988e-07,0.801146,0.5953261,0.001502187,0.6006955
2.59895e-07,0.8012907,0.4168639,0.001494129,0.6006931
2.5991e-07,0.8009489,0.2550057,0.001485456,0.6007343
2.59925e-07,0.8009835,0.1244729,0.00147887,0.6006974
2.5994e-07,0.801125,0.03703107,0.001474574,0.6006982
2.59955e-07,0.8011947,0.0007884742,0.00147376,0.6006666
2.5997e-07,0.8011995,-6.710814e-07,0.001472606,0.6006666
2.59985e-07,0.8011592,2.325428e-05,0.001473183,0.6006837
2.6e-07,0.8012039,8.234578e-06,0.001472532,0.6006686
2.62e-07,0.8012443,1.321769e-05,0.001473579,0.6007116
2.63295e-07,0.8009119,4.264492e-07,0.00147378,0.6006834
2.6331e-07,0.8008278,-1.980049e-05,0.001473571,0.6007121
2.63325e-07,0.8009406,1.00675e-05,0.001473253,0.6006825
2.6334e-07,0.8007517,0.0249107,0.001473137,0.6007074
2.63355e-07,0.8008908,0.1066209,0.001478541,0.6006992
2.6337e-07,0.8009949,0.2372332,0.001485082,0.6007057
2.63385e-07,0.8010008,0.4037641,0.001492731,0.6007034
2.634e-07,0.8006423,0.589759,0.001502114,0.6007009
2.63415e-07,0.8007366,0.7767736,0.001510925,0.6007007
2.6343e-07,0.8008805,0.9462566,0.001520912,0.6007103
2.63445e-07,0.8010986,1.081442,0.001526941,0.6006853
2.6346e-07,0.8008052,1.168903,0.001531178,0.600714
2.63475e-07,0.8009187,1.19996,0.001532562,0.6006931
2.6349e-07,0.8007547,1.200004,0.001533348,0.6006913
2.63505e-07,0.8009986,1.199983,0.001533091,0.6006953
2.64e-07,0.8011387,1.200014,0.001532819,0.6007093
2.66e-07,0.8004321,1.200019,0.00153258,0.6007392
2.66175e-07,0.8006573,1.199982,0.001533207,0.6007177
2.6619e-07,0.8007993,1.199978,0.001533624,0.6007508
2.66205e-07,0.8004493,1.20002,0.001534029,0.6006969
2.6622e-07,0.8007563,1.178413,0.001531753,0.6007192
2.66235e-07,0.8006453,1.104678,0.001528531,0.6007104
2.6625e-07,0.8002973,0.985184,0.001521838,0.6007012
2.66265e-07,0.800328,0.8306979,0.001514381,0.6006835
2.6628e-07,0.8003344,0.6553588,0.001505937,0.6007417
2.66295e-07,0.8005764,0.4749078,0.001496854,0.6007018
2.6631e-07,0.8005491,0.3058339,0.001488587,0.6007228
2.66325e-07,0.8003303,0.1634298,0.001480906,0.6007227
2.6634e-07,0.8006157,0.06069079,0.001475464,0.6006704
2.66355e-07,0.8008497,0.006831094,0.001473575,0.6007031
2.6637e-07,0.8003543,7.273764e-06,0.001472779,0.6007103
2.66385e-07,0.8004842,-6.77285e-06,0.001472806,0.6007152
2.68e-07,0.8005423,-3.06609e-06,0.001473445,0.6007139
2.69695e-07,0.800034,8.707289e-06,0.00147329,0.6007205
2.6971e-07,0.8002867,-4.986205e-06,0.001473169,0.6006886
2.69725e-07,0.7998401,-3.159332e-05,0.001472966,0.6007534
2.6974e-07,0.799951,0.02609251,0.001474588,0.6007143
2.69755e-07,0.8003261,0.1089044,0.001479095,0.6007353
2.6977e-07,0.8000467,0.2404023,0.001484843,0.6007075
2.69785e-07,0.8002564,0.4075307,0.001494179,0.6007235
2.698e-07,0.8000872,0.593708,0.001503247,0.6007224
2.69815e-07,0.8001924,0.7805875,0.001512534,0.600728
2.6983e-07,0.7998306,0.9495662,0.001520893,0.60071
2.69845e-07,0.7998482,1.083825,0.001527873,0.6007053
2.6986e-07,0.8000813,1.170142,0.001530993,0.600706
2.69875e-07,0.8003575,1.200011,0.001533026,0.6007295
2.6989e-07,0.8001113,1.200029,0.001532501,0.6007131
2.69905e-07,0.7998356,1.199971,0.001533214,0.6007407
2.7e-07,0.7998733,1.200002,0.001533081,0.6007042
2.72e-07,0.7996416,1.200021,0.001533119,0.6007228
2.72575e-07,0.7997945,1.200009,0.001532771,0.6007279
2.7259e-07,0.7996223,1.200022,0.001533011,0.6007193
2.72605e-07,0.7999289,1.192003,0.001532158,0.6007688
2.7262e-07,0.7995972,1.136148,0.001529889,0.6007311
2.72635e-07,0.7997332,1.031588,0.001524775,0.6007048
2.7265e-07,0.7996227,0.8878817,0.00151773,0.6007233
2.72665e-07,0.8001251,0.7180048,0.001508884,0.6007241
2.7268e-07,0.7996145,0.5375026,0.001499897,0.600745
2.72695e-07,0.7997409,0.3626278,0.001490619,0.6007106
2.7271e-07,0.7994863,0.2093014,0.001483845,0.6007519
2.72725e-07,0.7994903,0.0914311,0.00147774,0.6007132
2.7274e-07,0.7994844,0.01968163,0.001474239,0.6007039
2.72755e-07,0.799852,5.63775e-06,0.001472522,0.60071
2.7277e-07,0.7997973,-1.482202e-05,0.001472851,0.6007139
2.72785e-07,0.7996998,-1.018497e-05,0.001472692,0.6006998
2.74e-07,0.7995227,-1.462743e-05,0.001473115,0.6007369
2.76e-07,0.7992201,3.75543e-06,0.001473178,0.6007427
2.76095e-07,0.7993316,1.399077e-06,0.001473475,0.6007548
2.7611e-07,0.7994075,3.168813e-05,0.001473045,0.6007257
2.76125e-07,0.7993732,0.001392973,0.001472958,0.6007613
2.7614e-07,0.7993203,0.04394167,0.001475675,0.6007655
2.76155e-07,0.7992779,0.141615,0.001480073,0.6007535
2.7617e-07,0.7993098,0.284674,0.001487074,0.6007096
2.76185e-07,0.7993873,0.4589863,0.001495953,0.6007392
2.762e-07,0.7994135,0.6472464,0.00150589,0.6007434
2.76215e-07,0.7993434,0.8308702,0.001514419,0.6007283
2.7623e-07,0.7991762,0.9916255,0.001522307,0.6007306
2.76245e-07,0.7995159,1.113552,0.001528313,0.6007539
2.7626e-07,0.7994687,1.184547,0.001531887,0.6007564
2.76275e-07,0.7995385,1.200019,0.001533119,0.6007256
2.7629e-07,0.7992641,1.199975,0.001532314,0.6007387
2.76305e-07,0.7994013,1.200001,0.001532678,0.6007428
2.78e-07,0.7992059,1.200028,0.001532444,0.6007624
2.78975e-07,0.7995834,1.200006,0.001533088,0.6007322
2.7899e-07,0.7993879,1.199986,0.001532965,0.600727
2.79005e-07,0.7995482,1.199719,0.001533958,0.6007468
2.7902e-07,0.7993113,1.166484,0.001531193,0.6007403
2.79035e-07,0.7990008,1.081908,0.001527136,0.6007365
2.7905e-07,0.7991176,0.9535766,0.001520514,0.6007252
2.79065e-07,0.7992728,0.7931716,0.001512755,0.600759
2.7908e-07,0.7995532,0.6152407,0.001504137,0.6007423
2.79095e-07,0.7991728,0.4359812,0.001495724,0.6007541
2.7911e-07,0.7991444,0.2715304,0.00148752,0.6007341
2.79125e-07,0.7993025,0.1369216,0.001479506,0.600742
2.7914e-07,0.7993654,0.04430315,0.001474989,0.6007507
2.79155e-07,0.7992072,0.00208455,0.001473682,0.6007646
2.7917e-07,0.7993181,3.504752e-06,0.00147281,0.6007166
2.79185e-07,0.7994172,-3.854278e-06,0.001472214,0.6007475
2.8e-07,0.799305,-3.381933e-05,0.001472759,0.6007556
2.82e-07,0.7993535,-3.501033e-05,0.001472293,0.6007413
2.82495e-07,0.7989916,-3.076552e-05,0.001472642,0.6007272
2.8251e-07,0.799353,8.534965e-06,0.001473354,0.600755
2.82525e-07,0.7992927,-1.838527e-05,0.001472493,0.6007628
2.8254e-07,0.7994291,0.02635557,0.001474506,0.6007621
2.82555e-07,0.7993642,0.1093919,0.001477717,0.6007683
2.8257e-07,0.79936,0.2411147,0.00148471,0.6007925
2.82585e-07,0.7993879,0.4083783,0.001492828,0.6007827
2.826e-07,0.7994437,0.5945981,0.001503188,0.6007274
2.82615e-07,0.7995448,0.7813997,0.001513088,0.6007611
2.8263e-07,0.7994256,0.9502342,0.001520465,0.6007375
2.82645e-07,0.7993189,1.08429,0.001527246,0.6007343
2.8266e-07,0.7994348,1.17043,0.001531934,0.600761
2.82675e-07,0.7991087,1.199986,0.00153238,0.6007463
2.8269e-07,0.7994212,1.199961,0.001533096,0.600782
2.82705e-07,0.7993845,1.200024,0.001533075,0.6007798
2.84e-07,0.7993491,1.200006,0.001533258,0.6007681
2.85375e-07,0.7994938,1.200024,0.001533317,0.6007972
2.8539e-07,0.7997323,1.200023,0.001532772,0.6007578
2.85405e-07,0.7994693,1.199448,0.001532116,0.6007685
2.8542e-07,0.7995229,1.164655,0.001531133,0.6007636
2.85435e-07,0.7995206,1.078646,0.00152729,0.6007135
2.8545e-07,0.7995818,0.9492079,0.001519648,0.6007472
2.85465e-07,0.7994185,0.7880427,0.001511495,0.600749
2.8548e-07,0.7995201,0.6098541,0.001504048,0.6007847
2.85495e-07,0.7996536,0.4307558,0.001495131,0.6007699
2.8551e-07,0.79961,0.2670092,0.001485406,0.6007662
2.85525e-07,0.7995348,0.1334719,0.001480162,0.6007887
2.8554e-07,0.7993899,0.04227257,0.001474565,0.6007576
2.85555e-07,0.799781,0.001719866,0.001473552,0.6007736
2.8557e-07,0.7997158,2.416509e-05,0.001472515,0.600732
2.85585e-07,0.7998035,-2.734549e-05,0.001472913,0.6007493
2.86e-07,0.7997766,-7.668247e-06,0.001473207,0.6007643
2.88e-07,0.7997095,-2.42565e-05,0.001472598,0.6007477
2.88895e-07,0.7998364,2.201604e-05,0.001472,0.6007522
2.8891e-07,0.7997635,-2.445745e-05,0.001473692,0.600769
2.88925e-07,0.7996749,0.0008987046,0.001473434,0.6007802
2.8894e-07,0.7998946,0.04098402,0.001474302,0.6007391
2.88955e-07,0.8000492,0.1364038,0.001479167,0.600788
2.8897e-07,0.7999705,0.2777993,0.001486899,0.6007405
2.88985e-07,0.8002835,0.4511503,0.001495547,0.600796
2.89e-07,0.7997343,0.6391943,0.001504613,0.6007442
2.89015e-07,0.7997961,0.8234243,0.001514255,0.6007612
2.8903e-07,0.799943,0.9854118,0.001521082,0.6007608
2.89045e-07,0.7999098,1.10933,0.001528605,0.6007551
2.8906e-07,0.799925,1.182677,0.001532796,0.600767
2.89075e-07,0.7999419,1.199978,0.001532963,0.6007835
2.8909e-07,0.8001578,1.200003,0.001533341,0.6007463
2.89105e-07,0.7998355,1.199973,0.001532014,0.6007312
2.9e-07,0.7999023,1.199999,0.0015331,0.6007697
2.91775e-07,0.8003341,1.200003,0.001532383,0.600818
2.9179e-07,0.8002308,1.199989,0.001533357,0.6007472
2.91805e-07,0.800185,1.199991,0.001533222,0.6007407
2.9182e-07,0.8002,1.18204,0.00153174,0.6008031
2.91835e-07,0.8002246,1.11233,0.001529379,0.6007817
2.9185e-07,0.8000593,0.9960649,0.001523073,0.6007801
2.91865e-07,0.8000301,0.8438942,0.001515434,0.6008068
2.9188e-07,0.8002144,0.6695586,0.001505922,0.6007747
2.91895e-07,0.8000804,0.4889283,0.00149842,0.6007989
2.9191e-07,0.8001854,0.3183589,0.001489645,0.6007929
2.91925e-07,0.8004359,0.1733722,0.001481122,0.6008009
2.9194e-07,0.8002437,0.06713241,0.001476268,0.6007777
2.91955e-07,0.8002095,0.009175446,0.001473385,0.6007873
2.9197e-07,0.8000529,-3.784227e-05,0.001472623,0.6007346
2.91985e-07,0.8005698,-1.769368e-05,0.001473277,0.6007314
2.92e-07,0.8004279,-9.2075e-06,0.001473052,0.6007971
2.94e-07,0.8001511,1.293294e-05,0.001473697,0.600749
2.95295e-07,0.800527,1.770058e-05,0.001473536,0.6007486
2.9531e-07,0.8004166,-1.463732e-05,0.001473274,0.6007909
2.95325e-07,0.8003724,2.201733e-05,0.001472964,0.6007658
2.9534e-07,0.8006072,0.02243535,0.001474461,0.6007991
2.95355e-07,0.8004818,0.1015532,0.001478851,0.6007194
2.9537e-07,0.8003215,0.230052,0.001484715,0.6007992
2.95385e-07,0.8005182,0.3952391,0.001492372,0.6007727
2.954e-07,0.800591,0.5807025,0.001501915,0.6007698
2.95415e-07,0.8004465,0.7681518,0.001511492,0.6008052
2.9543e-07,0.8004982,0.9388209,0.001519699,0.6008229
2.95445e-07,0.8004817,1.076,0.001526915,0.6007621
2.9546e-07,0.8001412,1.16597,0.001531314,0.6008229
2.95475e-07,0.8004539,1.199866,0.001532922,0.6008057
2.9549e-07,0.8007087,1.200001,0.001532898,0.6008245
2.95505e-07,0.8003941,1.19998,0.001532705,0.6007895
2.96e-07,0.8004107,1.199996,0.001533238,0.6007955
2.98e-07,0.8004052,1.200027,0.00153375,0.6008016
2.98175e-07,0.8005438,1.200008,0.001533604,0.600799
2.9819e-07,0.8003963,1.2,0.001532751,0.6008045
2.98205e-07,0.800231,1.197445,0.001532711,0.6008294
2.9822e-07,0.8003882,1.153758,0.001530546,0.6007977
2.98235e-07,0.8005206,1.059832,0.00152443,0.6008236
2.9825e-07,0.8001404,0.9242414,0.00151905,0.6008044
2.98265e-07,0.8003684,0.7591079,0.001510697,0.6008023
2.9828e-07,0.8003,0.579674,0.00150248,0.6007791
2.98295e-07,0.8002748,0.4020239,0.001492906,0.600778
2.9831e-07,0.8002485,0.2423108,0.001485261,0.6007917
2.98325e-07,0.8002475,0.1150621,0.001479399,0.6008006
2.9834e-07,0.8006561,0.03185619,0.001474727,0.6007895
2.98355e-07,0.8004373,0.0001915242,0.001472253,0.6007609
2.9837e-07,0.8004214,1.392176e-05,0.001472172,0.600794
2.98385e-07,0.8001211,2.534991e-05,0.00147363,0.6007753
3e-07,0.8005009,7.34978e-06,0.001473931,0.6008074
